publisher,publication_date,query,count,proportion
DPA,2014-09-30,pollinator_decline,0.0,0.0
DPA,2014-09-30,insect_apocalypse,0.0,0.0
DPA,2014-09-30,colony_collapse,0.0,0.0
DPA,2014-09-30,climate_change,44.0,0.012141280353200883
DPA,2014-09-30,climate_change_IPCCreport,3.0,0.0008278145695364238
DPA,2014-09-30,insect_population_studies,0.0,0.0
DPA,2014-10-31,total,3497.0,
DPA,2014-10-31,insect_population,0.0,0.0
DPA,2014-10-31,insect_decline,0.0,0.0
DPA,2014-10-31,pollinator_population,0.0,0.0
DPA,2014-10-31,pollinator_decline,0.0,0.0
DPA,2014-10-31,insect_apocalypse,0.0,0.0
DPA,2014-10-31,colony_collapse,0.0,0.0
DPA,2014-10-31,climate_change,33.0,0.009436659994280812
DPA,2014-10-31,climate_change_IPCCreport,1.0,0.00028595939376608524
DPA,2014-10-31,insect_population_studies,0.0,0.0
DPA,2014-11-30,total,3412.0,
DPA,2014-11-30,insect_population,0.0,0.0
DPA,2014-11-30,insect_decline,0.0,0.0
DPA,2014-11-30,pollinator_population,0.0,0.0
DPA,2014-11-30,pollinator_decline,0.0,0.0
DPA,2014-11-30,insect_apocalypse,0.0,0.0
DPA,2014-11-30,colony_collapse,0.0,0.0
DPA,2014-11-30,climate_change,53.0,0.015533411488862838
DPA,2014-11-30,climate_change_IPCCreport,2.0,0.0005861664712778429
DPA,2014-11-30,insect_population_studies,0.0,0.0
DPA,2014-12-31,total,3335.0,
DPA,2014-12-31,insect_population,0.0,0.0
DPA,2014-12-31,insect_decline,0.0,0.0
DPA,2014-12-31,pollinator_population,0.0,0.0
DPA,2014-12-31,pollinator_decline,0.0,0.0
DPA,2014-12-31,insect_apocalypse,0.0,0.0
DPA,2014-12-31,colony_collapse,0.0,0.0
DPA,2014-12-31,climate_change,33.0,0.009895052473763119
DPA,2014-12-31,climate_change_IPCCreport,2.0,0.0005997001499250374
DPA,2014-12-31,insect_population_studies,0.0,0.0
DPA,2015-01-31,total,3908.0,
DPA,2015-01-31,insect_population,1.0,0.00025588536335721597
DPA,2015-01-31,insect_decline,1.0,0.00025588536335721597
DPA,2015-01-31,pollinator_population,0.0,0.0
DPA,2015-01-31,pollinator_decline,0.0,0.0
DPA,2015-01-31,insect_apocalypse,0.0,0.0
DPA,2015-01-31,colony_collapse,0.0,0.0
DPA,2015-01-31,climate_change,31.0,0.007932446264073694
DPA,2015-01-31,climate_change_IPCCreport,0.0,0.0
DPA,2015-01-31,insect_population_studies,0.0,0.0
DPA,2015-02-28,total,3476.0,
DPA,2015-02-28,insect_population,0.0,0.0
DPA,2015-02-28,insect_decline,0.0,0.0
DPA,2015-02-28,pollinator_population,0.0,0.0
DPA,2015-02-28,pollinator_decline,0.0,0.0
DPA,2015-02-28,insect_apocalypse,0.0,0.0
DPA,2015-02-28,colony_collapse,0.0,0.0
DPA,2015-02-28,climate_change,35.0,0.010069044879171462
DPA,2015-02-28,climate_change_IPCCreport,1.0,0.00028768699654775604
DPA,2015-02-28,insect_population_studies,0.0,0.0
DPA,2015-03-31,total,3581.0,
DPA,2015-03-31,insect_population,0.0,0.0
DPA,2015-03-31,insect_decline,0.0,0.0
DPA,2015-03-31,pollinator_population,0.0,0.0
DPA,2015-03-31,pollinator_decline,0.0,0.0
DPA,2015-03-31,insect_apocalypse,0.0,0.0
DPA,2015-03-31,colony_collapse,0.0,0.0
DPA,2015-03-31,climate_change,34.0,0.009494554593688915
DPA,2015-03-31,climate_change_IPCCreport,0.0,0.0
DPA,2015-03-31,insect_population_studies,0.0,0.0
DPA,2015-04-30,total,3501.0,
DPA,2015-04-30,insect_population,2.0,0.0005712653527563553
DPA,2015-04-30,insect_decline,1.0,0.00028563267637817766
DPA,2015-04-30,pollinator_population,1.0,0.00028563267637817766
DPA,2015-04-30,pollinator_decline,1.0,0.00028563267637817766
DPA,2015-04-30,insect_apocalypse,0.0,0.0
DPA,2015-04-30,colony_collapse,0.0,0.0
DPA,2015-04-30,climate_change,20.0,0.0057126535275635534
DPA,2015-04-30,climate_change_IPCCreport,0.0,0.0
DPA,2015-04-30,insect_population_studies,0.0,0.0
DPA,2015-05-31,total,3425.0,
DPA,2015-05-31,insect_population,0.0,0.0
DPA,2015-05-31,insect_decline,0.0,0.0
DPA,2015-05-31,pollinator_population,0.0,0.0
DPA,2015-05-31,pollinator_decline,0.0,0.0
DPA,2015-05-31,insect_apocalypse,0.0,0.0
DPA,2015-05-31,colony_collapse,0.0,0.0
DPA,2015-05-31,climate_change,26.0,0.0075912408759124085
DPA,2015-05-31,climate_change_IPCCreport,0.0,0.0
DPA,2015-05-31,insect_population_studies,0.0,0.0
DPA,2015-06-30,total,3283.0,
DPA,2015-06-30,insect_population,2.0,0.0006091989034419738
DPA,2015-06-30,insect_decline,1.0,0.0003045994517209869
DPA,2015-06-30,pollinator_population,1.0,0.0003045994517209869
DPA,2015-06-30,pollinator_decline,1.0,0.0003045994517209869
DPA,2015-06-30,insect_apocalypse,0.0,0.0
DPA,2015-06-30,colony_collapse,1.0,0.0003045994517209869
DPA,2015-06-30,climate_change,71.0,0.02162656107219007
DPA,2015-06-30,climate_change_IPCCreport,0.0,0.0
DPA,2015-06-30,insect_population_studies,0.0,0.0
DPA,2015-07-31,total,2558.0,
DPA,2015-07-31,insect_population,0.0,0.0
DPA,2015-07-31,insect_decline,0.0,0.0
DPA,2015-07-31,pollinator_population,0.0,0.0
DPA,2015-07-31,pollinator_decline,0.0,0.0
DPA,2015-07-31,insect_apocalypse,0.0,0.0
DPA,2015-07-31,colony_collapse,0.0,0.0
DPA,2015-07-31,climate_change,16.0,0.006254886630179828
DPA,2015-07-31,climate_change_IPCCreport,1.0,0.00039093041438623924
DPA,2015-07-31,insect_population_studies,0.0,0.0
DPA,2015-08-31,total,2433.0,
DPA,2015-08-31,insect_population,0.0,0.0
DPA,2015-08-31,insect_decline,0.0,0.0
DPA,2015-08-31,pollinator_population,0.0,0.0
DPA,2015-08-31,pollinator_decline,0.0,0.0
DPA,2015-08-31,insect_apocalypse,0.0,0.0
DPA,2015-08-31,colony_collapse,0.0,0.0
DPA,2015-08-31,climate_change,19.0,0.007809288943690916
DPA,2015-08-31,climate_change_IPCCreport,0.0,0.0
DPA,2015-08-31,insect_population_studies,0.0,0.0
DPA,2015-09-30,total,2705.0,
DPA,2015-09-30,insect_population,0.0,0.0
DPA,2015-09-30,insect_decline,0.0,0.0
DPA,2015-09-30,pollinator_population,0.0,0.0
DPA,2015-09-30,pollinator_decline,0.0,0.0
DPA,2015-09-30,insect_apocalypse,0.0,0.0
DPA,2015-09-30,colony_collapse,0.0,0.0
DPA,2015-09-30,climate_change,56.0,0.020702402957486137
DPA,2015-09-30,climate_change_IPCCreport,1.0,0.0003696857670979667
DPA,2015-09-30,insect_population_studies,0.0,0.0
DPA,2015-10-31,total,3772.0,
DPA,2015-10-31,insect_population,0.0,0.0
DPA,2015-10-31,insect_decline,0.0,0.0
DPA,2015-10-31,pollinator_population,0.0,0.0
DPA,2015-10-31,pollinator_decline,0.0,0.0
DPA,2015-10-31,insect_apocalypse,0.0,0.0
DPA,2015-10-31,colony_collapse,0.0,0.0
DPA,2015-10-31,climate_change,50.0,0.013255567338282079
DPA,2015-10-31,climate_change_IPCCreport,0.0,0.0
DPA,2015-10-31,insect_population_studies,0.0,0.0
DPA,2015-11-30,total,3929.0,
DPA,2015-11-30,insect_population,0.0,0.0
DPA,2015-11-30,insect_decline,0.0,0.0
DPA,2015-11-30,pollinator_population,0.0,0.0
DPA,2015-11-30,pollinator_decline,0.0,0.0
DPA,2015-11-30,insect_apocalypse,0.0,0.0
DPA,2015-11-30,colony_collapse,0.0,0.0
DPA,2015-11-30,climate_change,103.0,0.02621532196487656
DPA,2015-11-30,climate_change_IPCCreport,1.0,0.00025451768897938407
DPA,2015-11-30,insect_population_studies,0.0,0.0
DPA,2015-12-31,total,3805.0,
DPA,2015-12-31,insect_population,0.0,0.0
DPA,2015-12-31,insect_decline,0.0,0.0
DPA,2015-12-31,pollinator_population,0.0,0.0
DPA,2015-12-31,pollinator_decline,0.0,0.0
DPA,2015-12-31,insect_apocalypse,0.0,0.0
DPA,2015-12-31,colony_collapse,0.0,0.0
DPA,2015-12-31,climate_change,98.0,0.025755584756898816
DPA,2015-12-31,climate_change_IPCCreport,3.0,0.0007884362680683311
DPA,2015-12-31,insect_population_studies,0.0,0.0
DPA,2016-01-31,total,3788.0,
DPA,2016-01-31,insect_population,0.0,0.0
DPA,2016-01-31,insect_decline,0.0,0.0
DPA,2016-01-31,pollinator_population,0.0,0.0
DPA,2016-01-31,pollinator_decline,0.0,0.0
DPA,2016-01-31,insect_apocalypse,0.0,0.0
DPA,2016-01-31,colony_collapse,0.0,0.0
DPA,2016-01-31,climate_change,12.0,0.0031678986272439284
DPA,2016-01-31,climate_change_IPCCreport,0.0,0.0
DPA,2016-01-31,insect_population_studies,0.0,0.0
DPA,2016-02-29,total,3756.0,
DPA,2016-02-29,insect_population,1.0,0.00026624068157614486
DPA,2016-02-29,insect_decline,1.0,0.00026624068157614486
DPA,2016-02-29,pollinator_population,1.0,0.00026624068157614486
DPA,2016-02-29,pollinator_decline,1.0,0.00026624068157614486
DPA,2016-02-29,insect_apocalypse,0.0,0.0
DPA,2016-02-29,colony_collapse,0.0,0.0
DPA,2016-02-29,climate_change,27.0,0.00718849840255591
DPA,2016-02-29,climate_change_IPCCreport,1.0,0.00026624068157614486
DPA,2016-02-29,insect_population_studies,0.0,0.0
DPA,2016-03-31,total,3831.0,
DPA,2016-03-31,insect_population,0.0,0.0
DPA,2016-03-31,insect_decline,0.0,0.0
DPA,2016-03-31,pollinator_population,0.0,0.0
DPA,2016-03-31,pollinator_decline,0.0,0.0
DPA,2016-03-31,insect_apocalypse,0.0,0.0
DPA,2016-03-31,colony_collapse,0.0,0.0
DPA,2016-03-31,climate_change,17.0,0.004437483685721744
DPA,2016-03-31,climate_change_IPCCreport,1.0,0.00026102845210127906
DPA,2016-03-31,insect_population_studies,0.0,0.0
DPA,2016-04-30,total,3729.0,
DPA,2016-04-30,insect_population,0.0,0.0
DPA,2016-04-30,insect_decline,0.0,0.0
DPA,2016-04-30,pollinator_population,0.0,0.0
DPA,2016-04-30,pollinator_decline,0.0,0.0
DPA,2016-04-30,insect_apocalypse,0.0,0.0
DPA,2016-04-30,colony_collapse,0.0,0.0
DPA,2016-04-30,climate_change,26.0,0.006972378653794583
DPA,2016-04-30,climate_change_IPCCreport,0.0,0.0
DPA,2016-04-30,insect_population_studies,0.0,0.0
DPA,2016-05-31,total,3649.0,
DPA,2016-05-31,insect_population,0.0,0.0
DPA,2016-05-31,insect_decline,0.0,0.0
DPA,2016-05-31,pollinator_population,0.0,0.0
DPA,2016-05-31,pollinator_decline,0.0,0.0
DPA,2016-05-31,insect_apocalypse,0.0,0.0
DPA,2016-05-31,colony_collapse,0.0,0.0
DPA,2016-05-31,climate_change,29.0,0.007947382844614962
DPA,2016-05-31,climate_change_IPCCreport,0.0,0.0
DPA,2016-05-31,insect_population_studies,0.0,0.0
DPA,2016-06-30,total,4249.0,
DPA,2016-06-30,insect_population,1.0,0.0002353494939985879
DPA,2016-06-30,insect_decline,1.0,0.0002353494939985879
DPA,2016-06-30,pollinator_population,1.0,0.0002353494939985879
DPA,2016-06-30,pollinator_decline,1.0,0.0002353494939985879
DPA,2016-06-30,insect_apocalypse,0.0,0.0
DPA,2016-06-30,colony_collapse,1.0,0.0002353494939985879
DPA,2016-06-30,climate_change,29.0,0.006825135325959049
DPA,2016-06-30,climate_change_IPCCreport,0.0,0.0
DPA,2016-06-30,insect_population_studies,0.0,0.0
DPA,2016-07-31,total,3908.0,
DPA,2016-07-31,insect_population,1.0,0.00025588536335721597
DPA,2016-07-31,insect_decline,1.0,0.00025588536335721597
DPA,2016-07-31,pollinator_population,1.0,0.00025588536335721597
DPA,2016-07-31,pollinator_decline,1.0,0.00025588536335721597
DPA,2016-07-31,insect_apocalypse,0.0,0.0
DPA,2016-07-31,colony_collapse,0.0,0.0
DPA,2016-07-31,climate_change,15.0,0.0038382804503582393
DPA,2016-07-31,climate_change_IPCCreport,0.0,0.0
DPA,2016-07-31,insect_population_studies,0.0,0.0
DPA,2016-08-31,total,4347.0,
DPA,2016-08-31,insect_population,0.0,0.0
DPA,2016-08-31,insect_decline,0.0,0.0
DPA,2016-08-31,pollinator_population,0.0,0.0
DPA,2016-08-31,pollinator_decline,0.0,0.0
DPA,2016-08-31,insect_apocalypse,0.0,0.0
DPA,2016-08-31,colony_collapse,0.0,0.0
DPA,2016-08-31,climate_change,15.0,0.003450655624568668
DPA,2016-08-31,climate_change_IPCCreport,0.0,0.0
DPA,2016-08-31,insect_population_studies,0.0,0.0
DPA,2016-09-30,total,3546.0,
DPA,2016-09-30,insect_population,0.0,0.0
DPA,2016-09-30,insect_decline,0.0,0.0
DPA,2016-09-30,pollinator_population,0.0,0.0
DPA,2016-09-30,pollinator_decline,0.0,0.0
DPA,2016-09-30,insect_apocalypse,0.0,0.0
DPA,2016-09-30,colony_collapse,0.0,0.0
DPA,2016-09-30,climate_change,57.0,0.016074450084602367
DPA,2016-09-30,climate_change_IPCCreport,1.0,0.0002820078962210942
DPA,2016-09-30,insect_population_studies,0.0,0.0
DPA,2016-10-31,total,4052.0,
DPA,2016-10-31,insect_population,0.0,0.0
DPA,2016-10-31,insect_decline,0.0,0.0
DPA,2016-10-31,pollinator_population,0.0,0.0
DPA,2016-10-31,pollinator_decline,0.0,0.0
DPA,2016-10-31,insect_apocalypse,0.0,0.0
DPA,2016-10-31,colony_collapse,0.0,0.0
DPA,2016-10-31,climate_change,43.0,0.010612043435340572
DPA,2016-10-31,climate_change_IPCCreport,0.0,0.0
DPA,2016-10-31,insect_population_studies,0.0,0.0
DPA,2016-11-30,total,3997.0,
DPA,2016-11-30,insect_population,0.0,0.0
DPA,2016-11-30,insect_decline,0.0,0.0
DPA,2016-11-30,pollinator_population,0.0,0.0
DPA,2016-11-30,pollinator_decline,0.0,0.0
DPA,2016-11-30,insect_apocalypse,0.0,0.0
DPA,2016-11-30,colony_collapse,0.0,0.0
DPA,2016-11-30,climate_change,85.0,0.021265949462096572
DPA,2016-11-30,climate_change_IPCCreport,0.0,0.0
DPA,2016-11-30,insect_population_studies,0.0,0.0
DPA,2016-12-31,total,6527.0,
DPA,2016-12-31,insect_population,0.0,0.0
DPA,2016-12-31,insect_decline,0.0,0.0
DPA,2016-12-31,pollinator_population,0.0,0.0
DPA,2016-12-31,pollinator_decline,0.0,0.0
DPA,2016-12-31,insect_apocalypse,0.0,0.0
DPA,2016-12-31,colony_collapse,0.0,0.0
DPA,2016-12-31,climate_change,42.0,0.006434809253868546
DPA,2016-12-31,climate_change_IPCCreport,0.0,0.0
DPA,2016-12-31,insect_population_studies,0.0,0.0
DPA,2017-01-31,total,8263.0,
DPA,2017-01-31,insect_population,0.0,0.0
DPA,2017-01-31,insect_decline,0.0,0.0
DPA,2017-01-31,pollinator_population,0.0,0.0
DPA,2017-01-31,pollinator_decline,0.0,0.0
DPA,2017-01-31,insect_apocalypse,0.0,0.0
DPA,2017-01-31,colony_collapse,0.0,0.0
DPA,2017-01-31,climate_change,104.0,0.01258622776231393
DPA,2017-01-31,climate_change_IPCCreport,0.0,0.0
DPA,2017-01-31,insect_population_studies,0.0,0.0
DPA,2017-02-28,total,7178.0,
DPA,2017-02-28,insect_population,2.0,0.00027862914460852607
DPA,2017-02-28,insect_decline,0.0,0.0
DPA,2017-02-28,pollinator_population,0.0,0.0
DPA,2017-02-28,pollinator_decline,0.0,0.0
DPA,2017-02-28,insect_apocalypse,0.0,0.0
DPA,2017-02-28,colony_collapse,0.0,0.0
DPA,2017-02-28,climate_change,45.0,0.006269155753691837
DPA,2017-02-28,climate_change_IPCCreport,0.0,0.0
DPA,2017-02-28,insect_population_studies,0.0,0.0
DPA,2017-03-31,total,8302.0,
DPA,2017-03-31,insect_population,0.0,0.0
DPA,2017-03-31,insect_decline,0.0,0.0
DPA,2017-03-31,pollinator_population,0.0,0.0
DPA,2017-03-31,pollinator_decline,0.0,0.0
DPA,2017-03-31,insect_apocalypse,0.0,0.0
DPA,2017-03-31,colony_collapse,0.0,0.0
DPA,2017-03-31,climate_change,53.0,0.006384003854492893
DPA,2017-03-31,climate_change_IPCCreport,0.0,0.0
DPA,2017-03-31,insect_population_studies,0.0,0.0
DPA,2017-04-30,total,7917.0,
DPA,2017-04-30,insect_population,0.0,0.0
DPA,2017-04-30,insect_decline,0.0,0.0
DPA,2017-04-30,pollinator_population,0.0,0.0
DPA,2017-04-30,pollinator_decline,0.0,0.0
DPA,2017-04-30,insect_apocalypse,0.0,0.0
DPA,2017-04-30,colony_collapse,0.0,0.0
DPA,2017-04-30,climate_change,66.0,0.008336491095111784
DPA,2017-04-30,climate_change_IPCCreport,0.0,0.0
DPA,2017-04-30,insect_population_studies,0.0,0.0
DPA,2017-05-31,total,8124.0,
DPA,2017-05-31,insect_population,0.0,0.0
DPA,2017-05-31,insect_decline,0.0,0.0
DPA,2017-05-31,pollinator_population,0.0,0.0
DPA,2017-05-31,pollinator_decline,0.0,0.0
DPA,2017-05-31,insect_apocalypse,0.0,0.0
DPA,2017-05-31,colony_collapse,0.0,0.0
DPA,2017-05-31,climate_change,180.0,0.022156573116691284
DPA,2017-05-31,climate_change_IPCCreport,0.0,0.0
DPA,2017-05-31,insect_population_studies,0.0,0.0
DPA,2017-06-30,total,7961.0,
DPA,2017-06-30,insect_population,0.0,0.0
DPA,2017-06-30,insect_decline,0.0,0.0
DPA,2017-06-30,pollinator_population,0.0,0.0
DPA,2017-06-30,pollinator_decline,0.0,0.0
DPA,2017-06-30,insect_apocalypse,0.0,0.0
DPA,2017-06-30,colony_collapse,0.0,0.0
DPA,2017-06-30,climate_change,200.0,0.025122472051249845
DPA,2017-06-30,climate_change_IPCCreport,0.0,0.0
DPA,2017-06-30,insect_population_studies,0.0,0.0
DPA,2017-07-31,total,7298.0,
DPA,2017-07-31,insect_population,0.0,0.0
DPA,2017-07-31,insect_decline,0.0,0.0
DPA,2017-07-31,pollinator_population,0.0,0.0
DPA,2017-07-31,pollinator_decline,0.0,0.0
DPA,2017-07-31,insect_apocalypse,0.0,0.0
DPA,2017-07-31,colony_collapse,0.0,0.0
DPA,2017-07-31,climate_change,204.0,0.027952863798300906
DPA,2017-07-31,climate_change_IPCCreport,0.0,0.0
DPA,2017-07-31,insect_population_studies,0.0,0.0
DPA,2017-08-31,total,8084.0,
DPA,2017-08-31,insect_population,0.0,0.0
DPA,2017-08-31,insect_decline,0.0,0.0
DPA,2017-08-31,pollinator_population,0.0,0.0
DPA,2017-08-31,pollinator_decline,0.0,0.0
DPA,2017-08-31,insect_apocalypse,0.0,0.0
DPA,2017-08-31,colony_collapse,0.0,0.0
DPA,2017-08-31,climate_change,39.0,0.004824344383968332
DPA,2017-08-31,climate_change_IPCCreport,0.0,0.0
DPA,2017-08-31,insect_population_studies,0.0,0.0
DPA,2017-09-30,total,6966.0,
DPA,2017-09-30,insect_population,0.0,0.0
DPA,2017-09-30,insect_decline,0.0,0.0
DPA,2017-09-30,pollinator_population,0.0,0.0
DPA,2017-09-30,pollinator_decline,0.0,0.0
DPA,2017-09-30,insect_apocalypse,0.0,0.0
DPA,2017-09-30,colony_collapse,0.0,0.0
DPA,2017-09-30,climate_change,58.0,0.008326155612977318
DPA,2017-09-30,climate_change_IPCCreport,0.0,0.0
DPA,2017-09-30,insect_population_studies,0.0,0.0
DPA,2017-10-31,total,8826.0,
DPA,2017-10-31,insect_population,1.0,0.00011330160888284614
DPA,2017-10-31,insect_decline,1.0,0.00011330160888284614
DPA,2017-10-31,pollinator_population,0.0,0.0
DPA,2017-10-31,pollinator_decline,0.0,0.0
DPA,2017-10-31,insect_apocalypse,0.0,0.0
DPA,2017-10-31,colony_collapse,0.0,0.0
DPA,2017-10-31,climate_change,79.0,0.008950827101744845
DPA,2017-10-31,climate_change_IPCCreport,0.0,0.0
DPA,2017-10-31,insect_population_studies,0.0,0.0
DPA,2017-11-30,total,8547.0,
DPA,2017-11-30,insect_population,0.0,0.0
DPA,2017-11-30,insect_decline,0.0,0.0
DPA,2017-11-30,pollinator_population,0.0,0.0
DPA,2017-11-30,pollinator_decline,0.0,0.0
DPA,2017-11-30,insect_apocalypse,0.0,0.0
DPA,2017-11-30,colony_collapse,0.0,0.0
DPA,2017-11-30,climate_change,148.0,0.017316017316017316
DPA,2017-11-30,climate_change_IPCCreport,2.0,0.000234000234000234
DPA,2017-11-30,insect_population_studies,0.0,0.0
DPA,2017-12-31,total,8372.0,
DPA,2017-12-31,insect_population,0.0,0.0
DPA,2017-12-31,insect_decline,0.0,0.0
DPA,2017-12-31,pollinator_population,0.0,0.0
DPA,2017-12-31,pollinator_decline,0.0,0.0
DPA,2017-12-31,insect_apocalypse,0.0,0.0
DPA,2017-12-31,colony_collapse,0.0,0.0
DPA,2017-12-31,climate_change,43.0,0.005136168179646441
DPA,2017-12-31,climate_change_IPCCreport,0.0,0.0
DPA,2017-12-31,insect_population_studies,0.0,0.0
DPA,2018-01-31,total,9311.0,
DPA,2018-01-31,insect_population,0.0,0.0
DPA,2018-01-31,insect_decline,0.0,0.0
DPA,2018-01-31,pollinator_population,0.0,0.0
DPA,2018-01-31,pollinator_decline,0.0,0.0
DPA,2018-01-31,insect_apocalypse,0.0,0.0
DPA,2018-01-31,colony_collapse,0.0,0.0
DPA,2018-01-31,climate_change,103.0,0.011062184512941681
DPA,2018-01-31,climate_change_IPCCreport,0.0,0.0
DPA,2018-01-31,insect_population_studies,0.0,0.0
DPA,2018-02-28,total,9667.0,
DPA,2018-02-28,insect_population,0.0,0.0
DPA,2018-02-28,insect_decline,0.0,0.0
DPA,2018-02-28,pollinator_population,0.0,0.0
DPA,2018-02-28,pollinator_decline,0.0,0.0
DPA,2018-02-28,insect_apocalypse,0.0,0.0
DPA,2018-02-28,colony_collapse,0.0,0.0
DPA,2018-02-28,climate_change,59.0,0.006103237819385539
DPA,2018-02-28,climate_change_IPCCreport,0.0,0.0
DPA,2018-02-28,insect_population_studies,0.0,0.0
DPA,2018-03-31,total,8654.0,
DPA,2018-03-31,insect_population,0.0,0.0
DPA,2018-03-31,insect_decline,0.0,0.0
DPA,2018-03-31,pollinator_population,0.0,0.0
DPA,2018-03-31,pollinator_decline,0.0,0.0
DPA,2018-03-31,insect_apocalypse,0.0,0.0
DPA,2018-03-31,colony_collapse,0.0,0.0
DPA,2018-03-31,climate_change,80.0,0.009244280101687081
DPA,2018-03-31,climate_change_IPCCreport,0.0,0.0
DPA,2018-03-31,insect_population_studies,0.0,0.0
DPA,2018-04-30,total,8796.0,
DPA,2018-04-30,insect_population,4.0,0.00045475216007276033
DPA,2018-04-30,insect_decline,4.0,0.00045475216007276033
DPA,2018-04-30,pollinator_population,2.0,0.00022737608003638017
DPA,2018-04-30,pollinator_decline,2.0,0.00022737608003638017
DPA,2018-04-30,insect_apocalypse,0.0,0.0
DPA,2018-04-30,colony_collapse,0.0,0.0
DPA,2018-04-30,climate_change,67.0,0.007617098681218736
DPA,2018-04-30,climate_change_IPCCreport,0.0,0.0
DPA,2018-04-30,insect_population_studies,0.0,0.0
DPA,2018-05-31,total,8556.0,
DPA,2018-05-31,insect_population,0.0,0.0
DPA,2018-05-31,insect_decline,0.0,0.0
DPA,2018-05-31,pollinator_population,0.0,0.0
DPA,2018-05-31,pollinator_decline,0.0,0.0
DPA,2018-05-31,insect_apocalypse,0.0,0.0
DPA,2018-05-31,colony_collapse,0.0,0.0
DPA,2018-05-31,climate_change,46.0,0.005376344086021506
DPA,2018-05-31,climate_change_IPCCreport,0.0,0.0
DPA,2018-05-31,insect_population_studies,0.0,0.0
DPA,2018-06-30,total,9249.0,
DPA,2018-06-30,insect_population,0.0,0.0
DPA,2018-06-30,insect_decline,0.0,0.0
DPA,2018-06-30,pollinator_population,0.0,0.0
DPA,2018-06-30,pollinator_decline,0.0,0.0
DPA,2018-06-30,insect_apocalypse,0.0,0.0
DPA,2018-06-30,colony_collapse,0.0,0.0
DPA,2018-06-30,climate_change,92.0,0.009947021299599956
DPA,2018-06-30,climate_change_IPCCreport,0.0,0.0
DPA,2018-06-30,insect_population_studies,0.0,0.0
DPA,2018-07-31,total,8469.0,
DPA,2018-07-31,insect_population,0.0,0.0
DPA,2018-07-31,insect_decline,0.0,0.0
DPA,2018-07-31,pollinator_population,0.0,0.0
DPA,2018-07-31,pollinator_decline,0.0,0.0
DPA,2018-07-31,insect_apocalypse,0.0,0.0
DPA,2018-07-31,colony_collapse,0.0,0.0
DPA,2018-07-31,climate_change,55.0,0.006494273231786515
DPA,2018-07-31,climate_change_IPCCreport,0.0,0.0
DPA,2018-07-31,insect_population_studies,0.0,0.0
DPA,2018-08-31,total,7342.0,
DPA,2018-08-31,insect_population,0.0,0.0
DPA,2018-08-31,insect_decline,0.0,0.0
DPA,2018-08-31,pollinator_population,0.0,0.0
DPA,2018-08-31,pollinator_decline,0.0,0.0
DPA,2018-08-31,insect_apocalypse,0.0,0.0
DPA,2018-08-31,colony_collapse,0.0,0.0
DPA,2018-08-31,climate_change,39.0,0.005311904113320621
DPA,2018-08-31,climate_change_IPCCreport,0.0,0.0
DPA,2018-08-31,insect_population_studies,0.0,0.0
DPA,2018-09-30,total,7844.0,
DPA,2018-09-30,insect_population,0.0,0.0
DPA,2018-09-30,insect_decline,0.0,0.0
DPA,2018-09-30,pollinator_population,0.0,0.0
DPA,2018-09-30,pollinator_decline,0.0,0.0
DPA,2018-09-30,insect_apocalypse,0.0,0.0
DPA,2018-09-30,colony_collapse,0.0,0.0
DPA,2018-09-30,climate_change,78.0,0.009943906170321265
DPA,2018-09-30,climate_change_IPCCreport,2.0,0.00025497195308516065
DPA,2018-09-30,insect_population_studies,0.0,0.0
DPA,2018-10-31,total,8492.0,
DPA,2018-10-31,insect_population,0.0,0.0
DPA,2018-10-31,insect_decline,0.0,0.0
DPA,2018-10-31,pollinator_population,0.0,0.0
DPA,2018-10-31,pollinator_decline,0.0,0.0
DPA,2018-10-31,insect_apocalypse,0.0,0.0
DPA,2018-10-31,colony_collapse,0.0,0.0
DPA,2018-10-31,climate_change,140.0,0.016486104569006125
DPA,2018-10-31,climate_change_IPCCreport,36.0,0.004239284032030146
DPA,2018-10-31,insect_population_studies,0.0,0.0
DPA,2018-11-30,total,7692.0,
DPA,2018-11-30,insect_population,2.0,0.00026001040041601667
DPA,2018-11-30,insect_decline,2.0,0.00026001040041601667
DPA,2018-11-30,pollinator_population,2.0,0.00026001040041601667
DPA,2018-11-30,pollinator_decline,2.0,0.00026001040041601667
DPA,2018-11-30,insect_apocalypse,0.0,0.0
DPA,2018-11-30,colony_collapse,0.0,0.0
DPA,2018-11-30,climate_change,104.0,0.013520540821632865
DPA,2018-11-30,climate_change_IPCCreport,12.0,0.0015600624024961
DPA,2018-11-30,insect_population_studies,0.0,0.0
DPA,2018-12-31,total,7657.0,
DPA,2018-12-31,insect_population,0.0,0.0
DPA,2018-12-31,insect_decline,0.0,0.0
DPA,2018-12-31,pollinator_population,0.0,0.0
DPA,2018-12-31,pollinator_decline,0.0,0.0
DPA,2018-12-31,insect_apocalypse,0.0,0.0
DPA,2018-12-31,colony_collapse,0.0,0.0
DPA,2018-12-31,climate_change,144.0,0.018806321013451744
DPA,2018-12-31,climate_change_IPCCreport,18.0,0.002350790126681468
DPA,2018-12-31,insect_population_studies,0.0,0.0
DPA,2019-01-31,total,8845.0,
DPA,2019-01-31,insect_population,0.0,0.0
DPA,2019-01-31,insect_decline,0.0,0.0
DPA,2019-01-31,pollinator_population,0.0,0.0
DPA,2019-01-31,pollinator_decline,0.0,0.0
